date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:52:04	270113/270113	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22663b67c4-41f21%22	https://templates.hibootstrap.com/emzu/default/assets/fonts/flaticon.svg?9612ef65749bb22ff9c186d38a0689e8	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/fonts/flaticon76c3.svg	(from https://templates.hibootstrap.com/emzu/default/assets/fonts/flaticon.css)
22:52:05	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2012%20May%202025%2017:22:04%20GMT	https://templates.hibootstrap.com/emzu/default/assets/css/owl.video.play.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/css/owl.video.play.png	(from https://templates.hibootstrap.com/emzu/default/assets/css/owl.carousel.min.css)
22:52:05	349362/349362	---M--	200	added ('OK')	image/png	etag:%22663b67c4-554bd%22	https://templates.hibootstrap.com/emzu/default/assets/images/banner/banner-4.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/banner/banner-4.png	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:05	154637/154637	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-25c15%22	https://templates.hibootstrap.com/emzu/default/assets/images/banner/inner-banner-bg.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/banner/inner-banner-bg.jpg	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:05	287895/287895	---M--	200	added ('OK')	image/png	etag:%22663b67c4-46497%22	https://templates.hibootstrap.com/emzu/default/assets/images/about/a2.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/about/a2.png	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:05	369525/369525	---M--	200	added ('OK')	image/png	etag:%22663b67c4-5a375%22	https://templates.hibootstrap.com/emzu/default/assets/images/about/a3.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/about/a3.png	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:06	336363/336363	---M--	200	added ('OK')	image/png	etag:%22663b67c4-521eb%22	https://templates.hibootstrap.com/emzu/default/assets/images/service/service-bg.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/service/service-bg.png	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:06	237193/237193	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-39e91%22	https://templates.hibootstrap.com/emzu/default/assets/images/service/service-bg-3.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/service/service-bg-3.jpg	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:06	68490/68490	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-1209b%22	https://templates.hibootstrap.com/emzu/default/assets/images/testimonial/t-2.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/testimonial/t-2.jpg	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:06	112173/112173	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-1cee6%22	https://templates.hibootstrap.com/emzu/default/assets/images/testimonial/t-2-2.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/testimonial/t-2-2.jpg	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:07	1016504/1016504	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-1095dc%22	https://templates.hibootstrap.com/emzu/default/assets/images/testimonial/tt-3-bg.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/testimonial/tt-3-bg.jpg	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:07	74267/74267	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-12223%22	https://templates.hibootstrap.com/emzu/default/assets/images/why-we/ww1.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/why-we/ww1.jpg	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:07	320474/320474	---M--	200	added ('OK')	image/png	etag:%22663b67c4-4e47e%22	https://templates.hibootstrap.com/emzu/default/assets/images/why-we/ww-2.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/why-we/ww-2.png	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:07	227982/227982	---M--	200	added ('OK')	image/png	etag:%22663b67c4-37a8e%22	https://templates.hibootstrap.com/emzu/default/assets/images/why-we/ww-3.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/why-we/ww-3.png	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:07	193717/193717	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-2f4bd%22	https://templates.hibootstrap.com/emzu/default/assets/images/pricing/pricing-bg.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/pricing/pricing-bg.jpg	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:08	3206/3206	---M--	200	added ('OK')	image/png	etag:%22663b67c4-e67%22	https://templates.hibootstrap.com/emzu/default/assets/images/news-bg.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/news-bg.png	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:09	74294/74294	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-1223e%22	https://templates.hibootstrap.com/emzu/default/assets/images/project/p1.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/project/p1.jpg	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:09	83824/83824	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-14770%22	https://templates.hibootstrap.com/emzu/default/assets/images/products/pds1.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/products/pds1.jpg	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:10	69395/69395	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-10f1b%22	https://templates.hibootstrap.com/emzu/default/assets/images/project/p3.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/project/p3.jpg	(from https://templates.hibootstrap.com/emzu/default/assets/css/style.css)
22:52:10	1058/1058	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Sep%202019%2010:44:30%20GMT	https://i.ibb.co/FxzBYR9/night.png	D:/atharvelectricals/electrical2/i.ibb.co/FxzBYR9/night.png	(from https://templates.hibootstrap.com/emzu/default/assets/css/dark-mode.css)
22:52:11	969/969	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Sep%202019%2010:44:30%20GMT	https://i.ibb.co/7JfqXxB/sunny.png	D:/atharvelectricals/electrical2/i.ibb.co/7JfqXxB/sunny.png	(from https://templates.hibootstrap.com/emzu/default/assets/css/dark-mode.css)
22:52:11	26910/26910	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2004:30:30%20GMT	https://templates.hibootstrap.com/emzu/default/service-2.html	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/service-2.html	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:11	92988/92988	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-16b44%22	https://templates.hibootstrap.com/emzu/default/assets/images/banner/banner-2.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/banner/banner-2.jpg	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:11	166044/166044	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-288a4%22	https://templates.hibootstrap.com/emzu/default/assets/images/banner/banner-3.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/banner/banner-3.jpg	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:12	1326/1326	---M--	200	added ('OK')	image/png	etag:%22663b67c4-546%22	https://templates.hibootstrap.com/emzu/default/assets/images/brand/b4.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/brand/b4.png	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:12	1494/1494	---M--	200	added ('OK')	image/png	etag:%22663b67c4-5e4%22	https://templates.hibootstrap.com/emzu/default/assets/images/brand/b5.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/brand/b5.png	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:12	1251/1251	---M--	200	added ('OK')	image/png	etag:%22663b67c4-4fa%22	https://templates.hibootstrap.com/emzu/default/assets/images/brand/b6.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/brand/b6.png	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:12	1302/1302	---M--	200	added ('OK')	image/png	etag:%22663b67c4-537%22	https://templates.hibootstrap.com/emzu/default/assets/images/brand/b7.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/brand/b7.png	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:13	1794/1794	---M--	200	added ('OK')	image/png	etag:%22663b67c4-715%22	https://templates.hibootstrap.com/emzu/default/assets/images/brand/b8.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/brand/b8.png	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:13	74294/74294	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-1223e%22	https://templates.hibootstrap.com/emzu/default/assets/images/portfolio/p6.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/portfolio/p6.jpg	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:13	44020/44020	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-abfc%22	https://templates.hibootstrap.com/emzu/default/assets/images/portfolio/p7.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/portfolio/p7.jpg	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:13	69395/69395	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-10f1b%22	https://templates.hibootstrap.com/emzu/default/assets/images/portfolio/p8.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/portfolio/p8.jpg	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:14	141856/141856	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-22a28%22	https://templates.hibootstrap.com/emzu/default/assets/images/portfolio/p9.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/portfolio/p9.jpg	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:14	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2012%20May%202025%2017:22:13%20GMT	https://templates.hibootstrap.com/emzu/default/project.html	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/project.html	(from https://templates.hibootstrap.com/emzu/default/index-2.html)
22:52:14	152909/152909	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-25555%22	https://templates.hibootstrap.com/emzu/default/assets/images/about/video.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/about/video.jpg	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:14	2560/2560	---M--	200	added ('OK')	image/png	etag:%22663b67c4-13a3%22	https://templates.hibootstrap.com/emzu/default/assets/images/brand/br1.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/brand/br1.png	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:15	2759/2759	---M--	200	added ('OK')	image/png	etag:%22663b67c4-1136%22	https://templates.hibootstrap.com/emzu/default/assets/images/brand/br2.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/brand/br2.png	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:15	2843/2843	---M--	200	added ('OK')	image/png	etag:%22663b67c4-1498%22	https://templates.hibootstrap.com/emzu/default/assets/images/brand/br3.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/brand/br3.png	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:15	2696/2696	---M--	200	added ('OK')	image/png	etag:%22663b67c4-14f3%22	https://templates.hibootstrap.com/emzu/default/assets/images/brand/br4.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/brand/br4.png	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:15	3449/3449	---M--	200	added ('OK')	image/png	etag:%22663b67c4-18a2%22	https://templates.hibootstrap.com/emzu/default/assets/images/brand/br5.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/brand/br5.png	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:16	2396/2396	---M--	200	added ('OK')	image/png	etag:%22663b67c4-1457%22	https://templates.hibootstrap.com/emzu/default/assets/images/brand/br6.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/brand/br6.png	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:16	71092/71092	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-115bc%22	https://templates.hibootstrap.com/emzu/default/assets/images/portfolio/p12.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/portfolio/p12.jpg	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:16	140449/140449	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-224a9%22	https://templates.hibootstrap.com/emzu/default/assets/images/portfolio/p13.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/portfolio/p13.jpg	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:16	200870/200870	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-310ae%22	https://templates.hibootstrap.com/emzu/default/assets/images/portfolio/p10.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/portfolio/p10.jpg	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:16	82652/82652	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-142e4%22	https://templates.hibootstrap.com/emzu/default/assets/images/portfolio/p11.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/portfolio/p11.jpg	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:17	716002/716002	---M--	200	added ('OK')	image/png	etag:%22663b67c4-f9740%22	https://templates.hibootstrap.com/emzu/default/assets/images/testimonial/t-3.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/testimonial/t-3.png	(from https://templates.hibootstrap.com/emzu/default/index-3.html)
22:52:17	260577/260577	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-43085%22	https://templates.hibootstrap.com/emzu/default/assets/images/service/sd1.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/service/sd1.jpg	(from https://templates.hibootstrap.com/emzu/default/service-details.html)
22:52:18	32848/32848	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-8050%22	https://templates.hibootstrap.com/emzu/default/assets/images/team/t5.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/team/t5.jpg	(from https://templates.hibootstrap.com/emzu/default/team.html)
22:52:20	41509/41509	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-a225%22	https://templates.hibootstrap.com/emzu/default/assets/images/team/t6.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/team/t6.jpg	(from https://templates.hibootstrap.com/emzu/default/team.html)
22:52:21	45444/45444	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-b184%22	https://templates.hibootstrap.com/emzu/default/assets/images/team/t7.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/team/t7.jpg	(from https://templates.hibootstrap.com/emzu/default/team.html)
22:52:22	37355/37355	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-91eb%22	https://templates.hibootstrap.com/emzu/default/assets/images/team/t8.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/team/t8.jpg	(from https://templates.hibootstrap.com/emzu/default/team.html)
22:52:23	48691/48691	---M--	200	added ('OK')	image/png	etag:%22663b67c4-be33%22	https://templates.hibootstrap.com/emzu/default/assets/images/error.png	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/error.png	(from https://templates.hibootstrap.com/emzu/default/error.html)
22:52:24	117122/117122	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-1c98a%22	https://templates.hibootstrap.com/emzu/default/assets/images/portfolio/p14.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/portfolio/p14.jpg	(from https://templates.hibootstrap.com/emzu/default/projects.html)
22:52:24	61969/61969	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-f219%22	https://templates.hibootstrap.com/emzu/default/assets/images/portfolio/p15.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/portfolio/p15.jpg	(from https://templates.hibootstrap.com/emzu/default/projects.html)
22:52:24	181728/181728	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-2c5e8%22	https://templates.hibootstrap.com/emzu/default/assets/images/project/pd-1.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/project/pd-1.jpg	(from https://templates.hibootstrap.com/emzu/default/project-details.html)
22:52:25	88515/88515	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-159cb%22	https://templates.hibootstrap.com/emzu/default/assets/images/blog/b4.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/blog/b4.jpg	(from https://templates.hibootstrap.com/emzu/default/blog.html)
22:52:25	62332/62332	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-f384%22	https://templates.hibootstrap.com/emzu/default/assets/images/blog/b5.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/blog/b5.jpg	(from https://templates.hibootstrap.com/emzu/default/blog.html)
22:52:25	96287/96287	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-17827%22	https://templates.hibootstrap.com/emzu/default/assets/images/blog/b6.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/blog/b6.jpg	(from https://templates.hibootstrap.com/emzu/default/blog.html)
22:52:26	5876/5876	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-16f4%22	https://templates.hibootstrap.com/emzu/default/assets/images/blog/bds1.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/blog/bds1.jpg	(from https://templates.hibootstrap.com/emzu/default/blog-left-sidebar.html)
22:52:27	4578/4578	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-11ea%22	https://templates.hibootstrap.com/emzu/default/assets/images/blog/bds2.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/blog/bds2.jpg	(from https://templates.hibootstrap.com/emzu/default/blog-left-sidebar.html)
22:52:27	3852/3852	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-f0c%22	https://templates.hibootstrap.com/emzu/default/assets/images/blog/bds3.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/blog/bds3.jpg	(from https://templates.hibootstrap.com/emzu/default/blog-left-sidebar.html)
22:52:29	134846/134846	---M--	200	added ('OK')	image/jpeg	etag:%22663b67c4-20ebe%22	https://templates.hibootstrap.com/emzu/default/assets/images/blog/bd1.jpg	D:/atharvelectricals/electrical2/templates.hibootstrap.com/emzu/default/assets/images/blog/bd1.jpg	(from https://templates.hibootstrap.com/emzu/default/blog-details.html)
